x,y,order,hole,piece,group,fips,abbr,full
-1354478.3,-2335496,986,FALSE,1,02.1,02,AK,Alaska
-1353970.6,-2339554,987,FALSE,1,02.1,02,AK,Alaska
-1361552.0,-2345858,988,FALSE,1,02.1,02,AK,Alaska
-1365006.9,-2347897,989,FALSE,1,02.1,02,AK,Alaska
-1365644.5,-2349720,990,FALSE,1,02.1,02,AK,Alaska
-1365882.3,-2350400,991,FALSE,1,02.1,02,AK,Alaska
-1368951.0,-2353231,992,FALSE,1,02.1,02,AK,Alaska
-1369905.1,-2353417,993,FALSE,1,02.1,02,AK,Alaska
-1370718.3,-2351125,994,FALSE,1,02.1,02,AK,Alaska
-1368733.5,-2349015,995,FALSE,1,02.1,02,AK,Alaska
-1368846.9,-2344169,996,FALSE,1,02.1,02,AK,Alaska
-1367815.7,-2341484,997,FALSE,1,02.1,02,AK,Alaska
-1369261.6,-2339698,998,FALSE,1,02.1,02,AK,Alaska
-1371627.4,-2339045,999,FALSE,1,02.1,02,AK,Alaska
-1373477.2,-2341614,1000,FALSE,1,02.1,02,AK,Alaska
-1375790.2,-2341607,1001,FALSE,1,02.1,02,AK,Alaska
-1378059.0,-2342196,1002,FALSE,1,02.1,02,AK,Alaska
-1378707.8,-2345803,1003,FALSE,1,02.1,02,AK,Alaska
-1380464.2,-2347879,1004,FALSE,1,02.1,02,AK,Alaska
-1384225.0,-2349955,1005,FALSE,1,02.1,02,AK,Alaska
-1387048.3,-2351945,1006,FALSE,1,02.1,02,AK,Alaska
-1388740.4,-2355502,1007,FALSE,1,02.1,02,AK,Alaska
-1388636.8,-2356858,1008,FALSE,1,02.1,02,AK,Alaska
-1390080.9,-2358510,1009,FALSE,1,02.1,02,AK,Alaska
-1393614.1,-2356573,1010,FALSE,1,02.1,02,AK,Alaska
-1393827.0,-2359269,1011,FALSE,1,02.1,02,AK,Alaska
-1396782.1,-2359679,1012,FALSE,1,02.1,02,AK,Alaska
-1398264.7,-2358589,1013,FALSE,1,02.1,02,AK,Alaska
-1401892.7,-2358601,1014,FALSE,1,02.1,02,AK,Alaska
-1404463.1,-2361869,1015,FALSE,1,02.1,02,AK,Alaska
-1408870.0,-2364526,1016,FALSE,1,02.1,02,AK,Alaska
-1414915.7,-2364292,1017,FALSE,1,02.1,02,AK,Alaska
-1415691.5,-2362958,1018,FALSE,1,02.1,02,AK,Alaska
-1414854.5,-2360141,1019,FALSE,1,02.1,02,AK,Alaska
-1414716.8,-2357271,1020,FALSE,1,02.1,02,AK,Alaska
-1412429.9,-2353570,1021,FALSE,1,02.1,02,AK,Alaska
-1412957.4,-2350580,1022,FALSE,1,02.1,02,AK,Alaska
-1415277.6,-2350258,1023,FALSE,1,02.1,02,AK,Alaska
-1417967.0,-2350932,1024,FALSE,1,02.1,02,AK,Alaska
-1419714.7,-2353952,1025,FALSE,1,02.1,02,AK,Alaska
-1420725.5,-2356289,1026,FALSE,1,02.1,02,AK,Alaska
-1420206.0,-2361731,1027,FALSE,1,02.1,02,AK,Alaska
-1422444.7,-2365714,1028,FALSE,1,02.1,02,AK,Alaska
-1424585.1,-2368864,1029,FALSE,1,02.1,02,AK,Alaska
-1423239.1,-2373509,1030,FALSE,1,02.1,02,AK,Alaska
-1420624.8,-2374694,1031,FALSE,1,02.1,02,AK,Alaska
-1416822.5,-2377318,1032,FALSE,1,02.1,02,AK,Alaska
-1416064.4,-2379273,1033,FALSE,1,02.1,02,AK,Alaska
-1419755.1,-2378572,1034,FALSE,1,02.1,02,AK,Alaska
-1422381.4,-2379871,1035,FALSE,1,02.1,02,AK,Alaska
-1425449.5,-2377364,1036,FALSE,1,02.1,02,AK,Alaska
-1426780.7,-2376734,1037,FALSE,1,02.1,02,AK,Alaska
-1429253.4,-2378624,1038,FALSE,1,02.1,02,AK,Alaska
-1431009.1,-2377120,1039,FALSE,1,02.1,02,AK,Alaska
-1432832.1,-2378916,1040,FALSE,1,02.1,02,AK,Alaska
-1433537.6,-2380842,1041,FALSE,1,02.1,02,AK,Alaska
-1433872.2,-2384227,1042,FALSE,1,02.1,02,AK,Alaska
-1433784.9,-2388367,1043,FALSE,1,02.1,02,AK,Alaska
-1434940.4,-2390405,1044,FALSE,1,02.1,02,AK,Alaska
-1436680.8,-2390627,1045,FALSE,1,02.1,02,AK,Alaska
-1438838.9,-2387536,1046,FALSE,1,02.1,02,AK,Alaska
-1439073.7,-2385801,1047,FALSE,1,02.1,02,AK,Alaska
-1438636.3,-2380327,1048,FALSE,1,02.1,02,AK,Alaska
-1440170.9,-2379499,1049,FALSE,1,02.1,02,AK,Alaska
-1442679.4,-2381847,1050,FALSE,1,02.1,02,AK,Alaska
-1443130.4,-2383501,1051,FALSE,1,02.1,02,AK,Alaska
-1446276.2,-2384096,1052,FALSE,1,02.1,02,AK,Alaska
-1449543.9,-2385608,1053,FALSE,1,02.1,02,AK,Alaska
-1451652.6,-2384337,1054,FALSE,1,02.1,02,AK,Alaska
-1452966.2,-2382077,1055,FALSE,1,02.1,02,AK,Alaska
-1455616.9,-2385426,1056,FALSE,1,02.1,02,AK,Alaska
-1457787.2,-2387403,1057,FALSE,1,02.1,02,AK,Alaska
-1460508.7,-2389700,1058,FALSE,1,02.1,02,AK,Alaska
-1463075.3,-2391064,1059,FALSE,1,02.1,02,AK,Alaska
-1461163.8,-2392855,1060,FALSE,1,02.1,02,AK,Alaska
-1458604.8,-2393051,1061,FALSE,1,02.1,02,AK,Alaska
-1455505.6,-2396357,1062,FALSE,1,02.1,02,AK,Alaska
-1454616.5,-2399746,1063,FALSE,1,02.1,02,AK,Alaska
-1459543.8,-2398030,1064,FALSE,1,02.1,02,AK,Alaska
-1463992.5,-2398789,1065,FALSE,1,02.1,02,AK,Alaska
-1468727.6,-2400387,1066,FALSE,1,02.1,02,AK,Alaska
-1474844.4,-2399417,1067,FALSE,1,02.1,02,AK,Alaska
-1481037.2,-2399703,1068,FALSE,1,02.1,02,AK,Alaska
-1486816.0,-2402046,1069,FALSE,1,02.1,02,AK,Alaska
-1488919.5,-2404408,1070,FALSE,1,02.1,02,AK,Alaska
-1489308.0,-2407422,1071,FALSE,1,02.1,02,AK,Alaska
-1492052.3,-2409574,1072,FALSE,1,02.1,02,AK,Alaska
-1496928.1,-2410744,1073,FALSE,1,02.1,02,AK,Alaska
-1499675.1,-2410411,1074,FALSE,1,02.1,02,AK,Alaska
-1502788.8,-2408300,1075,FALSE,1,02.1,02,AK,Alaska
-1503908.2,-2404743,1076,FALSE,1,02.1,02,AK,Alaska
-1504974.6,-2402940,1077,FALSE,1,02.1,02,AK,Alaska
-1505074.4,-2400523,1078,FALSE,1,02.1,02,AK,Alaska
-1502837.9,-2398608,1079,FALSE,1,02.1,02,AK,Alaska
-1499603.6,-2397529,1080,FALSE,1,02.1,02,AK,Alaska
-1497833.2,-2394713,1081,FALSE,1,02.1,02,AK,Alaska
-1495247.7,-2388623,1082,FALSE,1,02.1,02,AK,Alaska
-1495224.0,-2384994,1083,FALSE,1,02.1,02,AK,Alaska
-1491528.4,-2383288,1084,FALSE,1,02.1,02,AK,Alaska
-1489124.7,-2385433,1085,FALSE,1,02.1,02,AK,Alaska
-1485494.8,-2383744,1086,FALSE,1,02.1,02,AK,Alaska
-1483256.0,-2381914,1087,FALSE,1,02.1,02,AK,Alaska
-1479986.8,-2381382,1088,FALSE,1,02.1,02,AK,Alaska
-1477399.4,-2378661,1089,FALSE,1,02.1,02,AK,Alaska
-1474252.8,-2377969,1090,FALSE,1,02.1,02,AK,Alaska
-1467789.6,-2379045,1091,FALSE,1,02.1,02,AK,Alaska
-1465185.4,-2383571,1092,FALSE,1,02.1,02,AK,Alaska
-1462950.1,-2382661,1093,FALSE,1,02.1,02,AK,Alaska
-1461340.6,-2379733,1094,FALSE,1,02.1,02,AK,Alaska
-1462288.0,-2374914,1095,FALSE,1,02.1,02,AK,Alaska
-1457559.2,-2372380,1096,FALSE,1,02.1,02,AK,Alaska
-1454952.1,-2372864,1097,FALSE,1,02.1,02,AK,Alaska
-1450521.8,-2371685,1098,FALSE,1,02.1,02,AK,Alaska
-1451572.7,-2368879,1099,FALSE,1,02.1,02,AK,Alaska
-1449355.8,-2366552,1100,FALSE,1,02.1,02,AK,Alaska
-1444984.2,-2361934,1101,FALSE,1,02.1,02,AK,Alaska
-1443080.0,-2358195,1102,FALSE,1,02.1,02,AK,Alaska
-1438050.0,-2351298,1103,FALSE,1,02.1,02,AK,Alaska
-1434402.9,-2345961,1104,FALSE,1,02.1,02,AK,Alaska
-1431906.7,-2344069,1105,FALSE,1,02.1,02,AK,Alaska
-1430149.1,-2341973,1106,FALSE,1,02.1,02,AK,Alaska
-1426304.8,-2339881,1107,FALSE,1,02.1,02,AK,Alaska
-1424042.0,-2336936,1108,FALSE,1,02.1,02,AK,Alaska
-1421608.5,-2336353,1109,FALSE,1,02.1,02,AK,Alaska
-1414971.4,-2333888,1110,FALSE,1,02.1,02,AK,Alaska
-1407549.8,-2331020,1111,FALSE,1,02.1,02,AK,Alaska
-1402655.3,-2330464,1112,FALSE,1,02.1,02,AK,Alaska
-1398623.4,-2330468,1113,FALSE,1,02.1,02,AK,Alaska
-1398574.8,-2334386,1114,FALSE,1,02.1,02,AK,Alaska
-1397996.3,-2337515,1115,FALSE,1,02.1,02,AK,Alaska
-1392062.4,-2338649,1116,FALSE,1,02.1,02,AK,Alaska
-1390646.5,-2338357,1117,FALSE,1,02.1,02,AK,Alaska
-1389436.0,-2335910,1118,FALSE,1,02.1,02,AK,Alaska
-1391490.9,-2333736,1119,FALSE,1,02.1,02,AK,Alaska
-1392971.8,-2332560,1120,FALSE,1,02.1,02,AK,Alaska
-1390589.3,-2327749,1121,FALSE,1,02.1,02,AK,Alaska
-1388752.9,-2321071,1122,FALSE,1,02.1,02,AK,Alaska
-1388396.8,-2317406,1123,FALSE,1,02.1,02,AK,Alaska
-1384399.1,-2313958,1124,FALSE,1,02.1,02,AK,Alaska
-1382572.7,-2311225,1125,FALSE,1,02.1,02,AK,Alaska
-1378615.4,-2308661,1126,FALSE,1,02.1,02,AK,Alaska
-1374850.8,-2303812,1127,FALSE,1,02.1,02,AK,Alaska
-1367657.8,-2299492,1128,FALSE,1,02.1,02,AK,Alaska
-1360023.7,-2293578,1129,FALSE,1,02.1,02,AK,Alaska
-1354100.3,-2288203,1130,FALSE,1,02.1,02,AK,Alaska
-1352020.4,-2289821,1131,FALSE,1,02.1,02,AK,Alaska
-1350961.6,-2290642,1132,FALSE,1,02.1,02,AK,Alaska
-1348238.3,-2290436,1133,FALSE,1,02.1,02,AK,Alaska
-1346069.8,-2289609,1134,FALSE,1,02.1,02,AK,Alaska
-1345942.8,-2287720,1135,FALSE,1,02.1,02,AK,Alaska
-1347123.5,-2284465,1136,FALSE,1,02.1,02,AK,Alaska
-1347180.0,-2280538,1137,FALSE,1,02.1,02,AK,Alaska
-1343918.3,-2273117,1138,FALSE,1,02.1,02,AK,Alaska
-1339128.4,-2265338,1139,FALSE,1,02.1,02,AK,Alaska
-1337015.5,-2263223,1140,FALSE,1,02.1,02,AK,Alaska
-1333512.8,-2261272,1141,FALSE,1,02.1,02,AK,Alaska
-1330139.6,-2255069,1142,FALSE,1,02.1,02,AK,Alaska
-1326453.3,-2251300,1143,FALSE,1,02.1,02,AK,Alaska
-1324206.8,-2250342,1144,FALSE,1,02.1,02,AK,Alaska
-1324495.2,-2248006,1145,FALSE,1,02.1,02,AK,Alaska
-1325265.7,-2245621,1146,FALSE,1,02.1,02,AK,Alaska
-1324952.6,-2240703,1147,FALSE,1,02.1,02,AK,Alaska
-1324328.0,-2234810,1148,FALSE,1,02.1,02,AK,Alaska
-1323936.1,-2223586,1149,FALSE,1,02.1,02,AK,Alaska
-1323159.4,-2220505,1150,FALSE,1,02.1,02,AK,Alaska
-1321535.1,-2216918,1151,FALSE,1,02.1,02,AK,Alaska
-1323348.3,-2213935,1152,FALSE,1,02.1,02,AK,Alaska
-1323516.2,-2208859,1153,FALSE,1,02.1,02,AK,Alaska
-1322412.2,-2203535,1154,FALSE,1,02.1,02,AK,Alaska
-1318659.5,-2199064,1155,FALSE,1,02.1,02,AK,Alaska
-1316932.2,-2196348,1156,FALSE,1,02.1,02,AK,Alaska
-1314794.8,-2192976,1157,FALSE,1,02.1,02,AK,Alaska
-1313236.2,-2189866,1158,FALSE,1,02.1,02,AK,Alaska
-1311925.7,-2184875,1159,FALSE,1,02.1,02,AK,Alaska
-1312549.3,-2183548,1160,FALSE,1,02.1,02,AK,Alaska
-1314440.4,-2183484,1161,FALSE,1,02.1,02,AK,Alaska
-1314953.0,-2183466,1162,FALSE,1,02.1,02,AK,Alaska
-1316778.7,-2184484,1163,FALSE,1,02.1,02,AK,Alaska
-1321207.8,-2186940,1164,FALSE,1,02.1,02,AK,Alaska
-1325414.2,-2189907,1165,FALSE,1,02.1,02,AK,Alaska
-1330165.8,-2192530,1166,FALSE,1,02.1,02,AK,Alaska
-1338565.6,-2197343,1167,FALSE,1,02.1,02,AK,Alaska
-1340774.1,-2197168,1168,FALSE,1,02.1,02,AK,Alaska
-1343270.5,-2194933,1169,FALSE,1,02.1,02,AK,Alaska
-1344540.3,-2190754,1170,FALSE,1,02.1,02,AK,Alaska
-1345709.1,-2189676,1171,FALSE,1,02.1,02,AK,Alaska
-1349135.1,-2188096,1172,FALSE,1,02.1,02,AK,Alaska
-1348203.3,-2185297,1173,FALSE,1,02.1,02,AK,Alaska
-1350677.3,-2182611,1174,FALSE,1,02.1,02,AK,Alaska
-1354083.0,-2185080,1175,FALSE,1,02.1,02,AK,Alaska
-1354493.7,-2188126,1176,FALSE,1,02.1,02,AK,Alaska
-1354141.8,-2190715,1177,FALSE,1,02.1,02,AK,Alaska
-1355946.5,-2193725,1178,FALSE,1,02.1,02,AK,Alaska
-1355003.4,-2197231,1179,FALSE,1,02.1,02,AK,Alaska
-1351721.6,-2204479,1180,FALSE,1,02.1,02,AK,Alaska
-1353738.8,-2208340,1181,FALSE,1,02.1,02,AK,Alaska
-1355755.4,-2209272,1182,FALSE,1,02.1,02,AK,Alaska
-1360204.7,-2207709,1183,FALSE,1,02.1,02,AK,Alaska
-1364513.6,-2198607,1184,FALSE,1,02.1,02,AK,Alaska
-1369139.1,-2189969,1185,FALSE,1,02.1,02,AK,Alaska
-1372145.8,-2186941,1186,FALSE,1,02.1,02,AK,Alaska
-1374798.5,-2186380,1187,FALSE,1,02.1,02,AK,Alaska
-1373872.6,-2184351,1188,FALSE,1,02.1,02,AK,Alaska
-1374279.8,-2181959,1189,FALSE,1,02.1,02,AK,Alaska
-1376545.1,-2182084,1190,FALSE,1,02.1,02,AK,Alaska
-1377321.3,-2184827,1191,FALSE,1,02.1,02,AK,Alaska
-1378307.0,-2187480,1192,FALSE,1,02.1,02,AK,Alaska
-1380983.8,-2189743,1193,FALSE,1,02.1,02,AK,Alaska
-1382739.7,-2186907,1194,FALSE,1,02.1,02,AK,Alaska
-1386829.8,-2185352,1195,FALSE,1,02.1,02,AK,Alaska
-1388814.4,-2183558,1196,FALSE,1,02.1,02,AK,Alaska
-1390998.0,-2180852,1197,FALSE,1,02.1,02,AK,Alaska
-1389474.8,-2178787,1198,FALSE,1,02.1,02,AK,Alaska
-1390990.6,-2174900,1199,FALSE,1,02.1,02,AK,Alaska
-1395612.4,-2177899,1200,FALSE,1,02.1,02,AK,Alaska
-1400600.4,-2182455,1201,FALSE,1,02.1,02,AK,Alaska
-1402721.0,-2187135,1202,FALSE,1,02.1,02,AK,Alaska
-1403901.9,-2184598,1203,FALSE,1,02.1,02,AK,Alaska
-1406936.1,-2186026,1204,FALSE,1,02.1,02,AK,Alaska
-1407648.1,-2186520,1205,FALSE,1,02.1,02,AK,Alaska
-1408641.4,-2187209,1206,FALSE,1,02.1,02,AK,Alaska
-1412126.2,-2189616,1207,FALSE,1,02.1,02,AK,Alaska
-1414861.7,-2191342,1208,FALSE,1,02.1,02,AK,Alaska
-1414898.2,-2191525,1209,FALSE,1,02.1,02,AK,Alaska
-1415646.4,-2195251,1210,FALSE,1,02.1,02,AK,Alaska
-1419865.1,-2197970,1211,FALSE,1,02.1,02,AK,Alaska
-1424647.7,-2200882,1212,FALSE,1,02.1,02,AK,Alaska
-1425851.1,-2197753,1213,FALSE,1,02.1,02,AK,Alaska
-1431206.6,-2197860,1214,FALSE,1,02.1,02,AK,Alaska
-1434633.3,-2195625,1215,FALSE,1,02.1,02,AK,Alaska
-1430426.6,-2193698,1216,FALSE,1,02.1,02,AK,Alaska
-1426383.3,-2191481,1217,FALSE,1,02.1,02,AK,Alaska
-1424985.6,-2185805,1218,FALSE,1,02.1,02,AK,Alaska
-1425911.2,-2178331,1219,FALSE,1,02.1,02,AK,Alaska
-1428395.7,-2173043,1220,FALSE,1,02.1,02,AK,Alaska
-1430406.7,-2168849,1221,FALSE,1,02.1,02,AK,Alaska
-1431591.6,-2164708,1222,FALSE,1,02.1,02,AK,Alaska
-1430266.7,-2160441,1223,FALSE,1,02.1,02,AK,Alaska
-1426893.9,-2155734,1224,FALSE,1,02.1,02,AK,Alaska
-1425524.9,-2153949,1225,FALSE,1,02.1,02,AK,Alaska
-1423483.3,-2152849,1226,FALSE,1,02.1,02,AK,Alaska
-1425097.0,-2148943,1227,FALSE,1,02.1,02,AK,Alaska
-1427401.5,-2144606,1228,FALSE,1,02.1,02,AK,Alaska
-1427649.1,-2142093,1229,FALSE,1,02.1,02,AK,Alaska
-1431273.0,-2134215,1230,FALSE,1,02.1,02,AK,Alaska
-1432653.5,-2130555,1231,FALSE,1,02.1,02,AK,Alaska
-1433404.2,-2128097,1232,FALSE,1,02.1,02,AK,Alaska
-1435282.3,-2123471,1233,FALSE,1,02.1,02,AK,Alaska
-1438454.2,-2117663,1234,FALSE,1,02.1,02,AK,Alaska
-1440239.2,-2117206,1235,FALSE,1,02.1,02,AK,Alaska
-1441257.3,-2119420,1236,FALSE,1,02.1,02,AK,Alaska
-1441341.6,-2122048,1237,FALSE,1,02.1,02,AK,Alaska
-1441210.6,-2124663,1238,FALSE,1,02.1,02,AK,Alaska
-1441890.6,-2127293,1239,FALSE,1,02.1,02,AK,Alaska
-1444341.9,-2127403,1240,FALSE,1,02.1,02,AK,Alaska
-1446961.0,-2127253,1241,FALSE,1,02.1,02,AK,Alaska
-1448625.9,-2129135,1242,FALSE,1,02.1,02,AK,Alaska
-1451410.5,-2130319,1243,FALSE,1,02.1,02,AK,Alaska
-1457057.1,-2133243,1244,FALSE,1,02.1,02,AK,Alaska
-1463638.4,-2134655,1245,FALSE,1,02.1,02,AK,Alaska
-1470849.0,-2134927,1246,FALSE,1,02.1,02,AK,Alaska
-1474460.2,-2134256,1247,FALSE,1,02.1,02,AK,Alaska
-1479005.9,-2131780,1248,FALSE,1,02.1,02,AK,Alaska
-1480531.4,-2127095,1249,FALSE,1,02.1,02,AK,Alaska
-1479795.9,-2125743,1250,FALSE,1,02.1,02,AK,Alaska
-1478667.9,-2124316,1251,FALSE,1,02.1,02,AK,Alaska
-1481748.8,-2121252,1252,FALSE,1,02.1,02,AK,Alaska
-1484761.6,-2118365,1253,FALSE,1,02.1,02,AK,Alaska
-1486925.2,-2112947,1254,FALSE,1,02.1,02,AK,Alaska
-1489131.6,-2110938,1255,FALSE,1,02.1,02,AK,Alaska
-1490758.2,-2107639,1256,FALSE,1,02.1,02,AK,Alaska
-1492525.5,-2107613,1257,FALSE,1,02.1,02,AK,Alaska
-1497022.5,-2104321,1258,FALSE,1,02.1,02,AK,Alaska
-1500019.9,-2099722,1259,FALSE,1,02.1,02,AK,Alaska
-1498604.3,-2098452,1260,FALSE,1,02.1,02,AK,Alaska
-1497355.0,-2098025,1261,FALSE,1,02.1,02,AK,Alaska
-1495886.9,-2095249,1262,FALSE,1,02.1,02,AK,Alaska
-1496516.4,-2094440,1263,FALSE,1,02.1,02,AK,Alaska
-1498932.3,-2094760,1264,FALSE,1,02.1,02,AK,Alaska
-1501187.4,-2096295,1265,FALSE,1,02.1,02,AK,Alaska
-1503066.9,-2096062,1266,FALSE,1,02.1,02,AK,Alaska
-1505006.3,-2095467,1267,FALSE,1,02.1,02,AK,Alaska
-1506142.3,-2093092,1268,FALSE,1,02.1,02,AK,Alaska
-1504871.5,-2091645,1269,FALSE,1,02.1,02,AK,Alaska
-1501194.3,-2090502,1270,FALSE,1,02.1,02,AK,Alaska
-1498003.6,-2086987,1271,FALSE,1,02.1,02,AK,Alaska
-1496153.1,-2086405,1272,FALSE,1,02.1,02,AK,Alaska
-1496429.4,-2084009,1273,FALSE,1,02.1,02,AK,Alaska
-1497016.1,-2082516,1274,FALSE,1,02.1,02,AK,Alaska
-1496577.3,-2079184,1275,FALSE,1,02.1,02,AK,Alaska
-1497548.8,-2075185,1276,FALSE,1,02.1,02,AK,Alaska
-1498023.0,-2074479,1277,FALSE,1,02.1,02,AK,Alaska
-1499769.8,-2071869,1278,FALSE,1,02.1,02,AK,Alaska
-1498307.5,-2070082,1279,FALSE,1,02.1,02,AK,Alaska
-1496480.8,-2067753,1280,FALSE,1,02.1,02,AK,Alaska
-1498158.4,-2065879,1281,FALSE,1,02.1,02,AK,Alaska
-1499373.5,-2062798,1282,FALSE,1,02.1,02,AK,Alaska
-1501967.6,-2061562,1283,FALSE,1,02.1,02,AK,Alaska
-1503588.4,-2066034,1284,FALSE,1,02.1,02,AK,Alaska
-1505189.6,-2065673,1285,FALSE,1,02.1,02,AK,Alaska
-1507254.0,-2064982,1286,FALSE,1,02.1,02,AK,Alaska
-1508948.5,-2062458,1287,FALSE,1,02.1,02,AK,Alaska
-1508454.0,-2057863,1288,FALSE,1,02.1,02,AK,Alaska
-1508057.8,-2055297,1289,FALSE,1,02.1,02,AK,Alaska
-1511500.9,-2053291,1290,FALSE,1,02.1,02,AK,Alaska
-1512466.8,-2053358,1291,FALSE,1,02.1,02,AK,Alaska
-1514031.4,-2048200,1292,FALSE,1,02.1,02,AK,Alaska
-1512966.4,-2046866,1293,FALSE,1,02.1,02,AK,Alaska
-1511034.3,-2046112,1294,FALSE,1,02.1,02,AK,Alaska
-1509913.9,-2044193,1295,FALSE,1,02.1,02,AK,Alaska
-1512303.4,-2041564,1296,FALSE,1,02.1,02,AK,Alaska
-1513225.6,-2040367,1297,FALSE,1,02.1,02,AK,Alaska
-1515165.8,-2041000,1298,FALSE,1,02.1,02,AK,Alaska
-1516992.9,-2043211,1299,FALSE,1,02.1,02,AK,Alaska
-1518505.4,-2041985,1300,FALSE,1,02.1,02,AK,Alaska
-1519437.2,-2036951,1301,FALSE,1,02.1,02,AK,Alaska
-1517480.6,-2031174,1302,FALSE,1,02.1,02,AK,Alaska
-1515317.1,-2029233,1303,FALSE,1,02.1,02,AK,Alaska
-1516039.0,-2026707,1304,FALSE,1,02.1,02,AK,Alaska
-1512618.6,-2025277,1305,FALSE,1,02.1,02,AK,Alaska
-1509798.3,-2026805,1306,FALSE,1,02.1,02,AK,Alaska
-1506204.4,-2026096,1307,FALSE,1,02.1,02,AK,Alaska
-1506321.0,-2024679,1308,FALSE,1,02.1,02,AK,Alaska
-1507947.4,-2019929,1309,FALSE,1,02.1,02,AK,Alaska
-1507787.1,-2015113,1310,FALSE,1,02.1,02,AK,Alaska
-1505697.8,-2011002,1311,FALSE,1,02.1,02,AK,Alaska
-1500609.8,-2004159,1312,FALSE,1,02.1,02,AK,Alaska
-1496056.0,-1997167,1313,FALSE,1,02.1,02,AK,Alaska
-1492059.9,-1992662,1314,FALSE,1,02.1,02,AK,Alaska
-1490845.9,-1988870,1315,FALSE,1,02.1,02,AK,Alaska
-1488743.5,-1985979,1316,FALSE,1,02.1,02,AK,Alaska
-1486047.5,-1984847,1317,FALSE,1,02.1,02,AK,Alaska
-1486344.4,-1981371,1318,FALSE,1,02.1,02,AK,Alaska
-1486367.4,-1978569,1319,FALSE,1,02.1,02,AK,Alaska
-1484693.3,-1973690,1320,FALSE,1,02.1,02,AK,Alaska
-1481604.7,-1967881,1321,FALSE,1,02.1,02,AK,Alaska
-1479659.9,-1963384,1322,FALSE,1,02.1,02,AK,Alaska
-1475942.4,-1959097,1323,FALSE,1,02.1,02,AK,Alaska
-1471007.6,-1957021,1324,FALSE,1,02.1,02,AK,Alaska
-1468061.6,-1956718,1325,FALSE,1,02.1,02,AK,Alaska
-1464483.7,-1959075,1326,FALSE,1,02.1,02,AK,Alaska
-1461396.9,-1959788,1327,FALSE,1,02.1,02,AK,Alaska
-1459243.5,-1963664,1328,FALSE,1,02.1,02,AK,Alaska
-1457490.1,-1964096,1329,FALSE,1,02.1,02,AK,Alaska
-1453386.1,-1969417,1330,FALSE,1,02.1,02,AK,Alaska
-1447926.2,-1968732,1331,FALSE,1,02.1,02,AK,Alaska
-1444997.3,-1965745,1332,FALSE,1,02.1,02,AK,Alaska
-1443363.2,-1964100,1333,FALSE,1,02.1,02,AK,Alaska
-1442748.4,-1961497,1334,FALSE,1,02.1,02,AK,Alaska
-1440735.1,-1961158,1335,FALSE,1,02.1,02,AK,Alaska
-1438094.7,-1958102,1336,FALSE,1,02.1,02,AK,Alaska
-1436437.7,-1956177,1337,FALSE,1,02.1,02,AK,Alaska
-1434069.1,-1951564,1338,FALSE,1,02.1,02,AK,Alaska
-1432550.8,-1949336,1339,FALSE,1,02.1,02,AK,Alaska
-1436606.8,-1944842,1340,FALSE,1,02.1,02,AK,Alaska
-1439450.1,-1942590,1341,FALSE,1,02.1,02,AK,Alaska
-1436895.4,-1940305,1342,FALSE,1,02.1,02,AK,Alaska
-1433104.4,-1940050,1343,FALSE,1,02.1,02,AK,Alaska
-1430314.3,-1944957,1344,FALSE,1,02.1,02,AK,Alaska
-1426737.8,-1946578,1345,FALSE,1,02.1,02,AK,Alaska
-1425031.9,-1950121,1346,FALSE,1,02.1,02,AK,Alaska
-1418767.5,-1949449,1347,FALSE,1,02.1,02,AK,Alaska
-1413570.5,-1949909,1348,FALSE,1,02.1,02,AK,Alaska
-1408835.6,-1948549,1349,FALSE,1,02.1,02,AK,Alaska
-1406332.6,-1944965,1350,FALSE,1,02.1,02,AK,Alaska
-1400174.2,-1935367,1351,FALSE,1,02.1,02,AK,Alaska
-1399711.9,-1931501,1352,FALSE,1,02.1,02,AK,Alaska
-1402167.9,-1922748,1353,FALSE,1,02.1,02,AK,Alaska
-1402871.5,-1919246,1354,FALSE,1,02.1,02,AK,Alaska
-1403030.2,-1911345,1355,FALSE,1,02.1,02,AK,Alaska
-1407080.1,-1904908,1356,FALSE,1,02.1,02,AK,Alaska
-1408666.7,-1902050,1357,FALSE,1,02.1,02,AK,Alaska
-1413371.0,-1900581,1358,FALSE,1,02.1,02,AK,Alaska
-1412482.6,-1896340,1359,FALSE,1,02.1,02,AK,Alaska
-1410839.5,-1894296,1360,FALSE,1,02.1,02,AK,Alaska
-1407180.4,-1897064,1361,FALSE,1,02.1,02,AK,Alaska
-1403065.4,-1894926,1362,FALSE,1,02.1,02,AK,Alaska
-1399012.3,-1891066,1363,FALSE,1,02.1,02,AK,Alaska
-1398643.7,-1886071,1364,FALSE,1,02.1,02,AK,Alaska
-1401416.6,-1880595,1365,FALSE,1,02.1,02,AK,Alaska
-1404111.0,-1878083,1366,FALSE,1,02.1,02,AK,Alaska
-1405084.3,-1876578,1367,FALSE,1,02.1,02,AK,Alaska
-1406679.1,-1877279,1368,FALSE,1,02.1,02,AK,Alaska
-1409009.2,-1879924,1369,FALSE,1,02.1,02,AK,Alaska
-1410091.1,-1882789,1370,FALSE,1,02.1,02,AK,Alaska
-1412883.1,-1883682,1371,FALSE,1,02.1,02,AK,Alaska
-1415302.7,-1882382,1372,FALSE,1,02.1,02,AK,Alaska
-1417847.7,-1883654,1373,FALSE,1,02.1,02,AK,Alaska
