x,y,order,hole,piece,group,fips,abbr,full,county
-1515946.9,-1841258,3064,FALSE,1,02180.1,02180,AK,Alaska,Nome Census Area
-1521108.2,-1839816,3065,FALSE,1,02180.1,02180,AK,Alaska,Nome Census Area
-1523342.0,-1838696,3066,FALSE,1,02180.1,02180,AK,Alaska,Nome Census Area
-1526717.2,-1834179,3067,FALSE,1,02180.1,02180,AK,Alaska,Nome Census Area
-1529457.2,-1831172,3068,FALSE,1,02180.1,02180,AK,Alaska,Nome Census Area
-1532862.6,-1828991,3069,FALSE,1,02180.1,02180,AK,Alaska,Nome Census Area
-1533714.0,-1824318,3070,FALSE,1,02180.1,02180,AK,Alaska,Nome Census Area
-1490561.5,-1691218,3125,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1485947.0,-1688357,3126,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1481322.1,-1687129,3127,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1479983.4,-1683212,3128,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1478414.1,-1678624,3129,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1476972.8,-1672958,3130,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1476364.0,-1665422,3131,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1471532.3,-1666356,3132,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1465109.9,-1667880,3133,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1455906.3,-1667636,3134,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1448514.9,-1666700,3135,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1443982.6,-1666529,3136,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1438260.2,-1663526,3137,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1431822.7,-1657809,3138,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1425488.2,-1649026,3139,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1423302.3,-1642829,3140,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1422276.0,-1633531,3141,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1420317.7,-1627273,3142,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1418523.4,-1622921,3143,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1414802.7,-1617901,3144,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1409447.2,-1609538,3145,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1405784.5,-1604493,3146,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1398636.2,-1598601,3147,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1394200.6,-1600254,3148,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1389712.8,-1600845,3149,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1382056.1,-1597177,3150,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1372174.2,-1588309,3151,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1366370.3,-1581009,3152,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1362717.7,-1576643,3153,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1355271.3,-1572733,3154,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1354600.2,-1575688,3155,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1350730.9,-1577042,3156,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1346502.1,-1576973,3157,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1343301.0,-1575748,3158,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1338230.1,-1575141,3159,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1334150.9,-1572930,3160,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1328718.6,-1567779,3161,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1324830.4,-1561715,3162,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1320565.6,-1554348,3163,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1319059.3,-1551925,3164,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1315400.4,-1548526,3165,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1314927.9,-1551367,3166,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1311703.1,-1553140,3167,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1308232.6,-1553925,3168,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1307849.7,-1556843,3169,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1305617.4,-1556306,3170,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1301059.6,-1557224,3171,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1300104.2,-1560737,3172,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1300313.0,-1562508,3173,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1302923.0,-1565015,3174,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1303796.9,-1566795,3175,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1306669.5,-1567949,3176,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1307118.7,-1570310,3177,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1306352.4,-1573620,3178,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1303444.8,-1574611,3179,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1300577.1,-1573689,3180,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1299694.7,-1571691,3181,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1300081.0,-1568937,3182,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1297811.8,-1566127,3183,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1296254.7,-1561757,3184,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1293217.5,-1558262,3185,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1291461.4,-1559146,3186,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1286041.1,-1564879,3187,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1286439.7,-1568187,3188,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1285873.8,-1574050,3189,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1283718.4,-1573655,3190,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1281592.2,-1574020,3191,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1279096.1,-1576056,3192,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1275571.9,-1570378,3193,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1272178.8,-1570254,3194,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1268552.2,-1569646,3195,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1265749.8,-1567792,3196,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1262877.6,-1568032,3197,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1260643.6,-1569321,3198,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1257501.1,-1569138,3199,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1253319.5,-1569937,3200,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1250212.2,-1571365,3201,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1249688.2,-1572795,3202,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1251962.1,-1575589,3203,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1251929.3,-1577941,3204,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1253754.3,-1578828,3205,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1253022.0,-1582134,3206,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1250889.3,-1582670,3207,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1247503.0,-1583235,3208,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1245873.7,-1584146,3209,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1241550.8,-1584476,3210,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1242011.3,-1586763,3211,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1241929.5,-1590156,3212,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1238271.9,-1590017,3213,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1234983.9,-1591182,3214,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1233012.0,-1592228,3215,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1230788.0,-1589018,3216,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1229066.6,-1587443,3217,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1227258.9,-1587103,3218,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1223782.9,-1585740,3219,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1221497.6,-1586558,3220,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1219605.9,-1588400,3221,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1216168.0,-1586883,3222,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1213231.3,-1582868,3223,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1211231.0,-1583227,3224,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1207020.5,-1581608,3225,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1202523.8,-1582591,3226,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1198394.4,-1584941,3227,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1194357.7,-1584144,3228,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1191069.2,-1587211,3229,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1190674.3,-1589449,3230,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1188844.4,-1589613,3231,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1186769.1,-1587053,3232,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1182832.5,-1588109,3233,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1181199.6,-1588886,3234,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1179260.3,-1592274,3235,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1173875.8,-1592887,3236,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1170890.1,-1591393,3237,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1169459.7,-1593763,3238,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1166743.7,-1593662,3239,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1165332.7,-1591452,3240,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1159437.1,-1590307,3241,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1153346.5,-1590468,3242,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1151295.6,-1590992,3243,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1149158.3,-1589251,3244,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1144908.4,-1592509,3245,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1141610.9,-1594215,3246,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1137195.4,-1595559,3247,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1132698.4,-1595946,3248,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1131091.9,-1594807,3249,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1129099.1,-1595012,3250,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1126238.0,-1590874,3251,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1123519.5,-1589555,3252,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1118437.8,-1584935,3253,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1112446.9,-1582316,3254,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1110895.6,-1582620,3255,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1108894.9,-1580787,3256,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1103942.6,-1582735,3257,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1099577.9,-1583947,3258,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1094192.1,-1586847,3259,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1093035.0,-1588668,3260,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1090262.6,-1588944,3261,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1086167.3,-1590834,3262,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1080926.3,-1591872,3263,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1075505.7,-1595187,3264,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1071908.1,-1594722,3265,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1068214.4,-1595635,3266,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1055800.7,-1650999,3267,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1076327.4,-1656733,3268,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1101178.7,-1663207,3269,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1118961.7,-1667456,3270,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1139484.5,-1671965,3271,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1135728.1,-1696642,3272,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1149651.8,-1699481,3273,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1165893.9,-1702555,3274,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1193001.6,-1707108,3275,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1220008.4,-1710931,3276,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1237455.7,-1713020,3277,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1251982.8,-1714532,3278,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1273038.6,-1716355,3279,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1296480.6,-1717866,3280,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1296509.0,-1716095,3281,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1312317.9,-1716805,3282,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1312327.9,-1712409,3283,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1328063.7,-1712862,3284,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1328012.1,-1708459,3285,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1345479.2,-1708663,3286,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1371254.1,-1708392,3287,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1371037.2,-1703978,3288,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1378923.5,-1703755,3289,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1379170.2,-1708170,3290,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1394978.4,-1707532,3291,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1394672.2,-1703114,3292,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1402533.8,-1702697,3293,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1402870.2,-1707115,3294,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1410752.1,-1706633,3295,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1410386.2,-1702214,3296,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1422146.7,-1701368,3297,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1422557.3,-1705787,3298,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1437608.0,-1704492,3299,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1452468.3,-1702972,3300,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1453506.7,-1711809,3301,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1468653.7,-1710021,3302,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1473186.1,-1706547,3303,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1476137.7,-1705131,3304,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1477644.3,-1703322,3305,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1478982.2,-1698957,3306,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1482209.4,-1694968,3307,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1486647.9,-1691999,3308,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1490561.5,-1691218,3309,FALSE,1,02185.1,02185,AK,Alaska,North Slope Borough
-1468653.7,-1710021,3310,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1453506.7,-1711809,3311,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1452468.3,-1702972,3312,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1437608.0,-1704492,3313,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1422557.3,-1705787,3314,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1422146.7,-1701368,3315,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1410386.2,-1702214,3316,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1410752.1,-1706633,3317,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1402870.2,-1707115,3318,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1402533.8,-1702697,3319,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1394672.2,-1703114,3320,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1394978.4,-1707532,3321,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1379170.2,-1708170,3322,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1378923.5,-1703755,3323,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1371037.2,-1703978,3324,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1371254.1,-1708392,3325,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1345479.2,-1708663,3326,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1328012.1,-1708459,3327,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1328063.7,-1712862,3328,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1312327.9,-1712409,3329,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1312317.9,-1716805,3330,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1296509.0,-1716095,3331,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1296480.6,-1717866,3332,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1296363.1,-1724875,3333,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1297161.5,-1729312,3334,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1293222.2,-1729097,3335,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1293130.6,-1733485,3336,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1289176.3,-1733253,3337,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1289067.3,-1737640,3338,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1285098.2,-1737390,3339,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1284971.9,-1741775,3340,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1285615.9,-1754999,3341,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1277678.2,-1754453,3342,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1277515.4,-1758834,3343,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1274713.5,-1758627,3344,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1273992.6,-1776148,3345,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1275154.3,-1776236,3346,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1274970.8,-1780618,3347,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1286793.0,-1781448,3348,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1286499.3,-1790223,3349,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1298399.4,-1790933,3350,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1298288.9,-1795326,3351,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1298880.3,-1804157,3352,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1306782.7,-1804555,3353,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1306869.5,-1800159,3354,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1310806.3,-1800335,3355,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1310876.0,-1795929,3356,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1318721.1,-1796241,3357,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1318631.2,-1805045,3358,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1326526.3,-1805298,3359,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1326562.4,-1796489,3360,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1342233.7,-1796810,3361,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1342365.0,-1814451,3362,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1362144.9,-1814549,3363,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1362326.1,-1823382,3364,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1374130.6,-1823273,3365,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1374513.3,-1845377,3366,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1378460.9,-1845318,3367,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1378583.0,-1849739,3368,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1400902.1,-1849140,3369,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1426574.4,-1847876,3370,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1453477.2,-1845882,3371,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1452732.4,-1837020,3372,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1456628.0,-1836671,3373,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1455843.8,-1827811,3374,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1461058.0,-1827318,3375,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1459379.3,-1809601,3376,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1460748.1,-1809466,3377,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1458996.5,-1791755,3378,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1460386.3,-1791614,3379,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1459840.4,-1786252,3380,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1449498.5,-1786720,3381,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1445688.4,-1788795,3382,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1448213.0,-1791639,3383,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1449778.4,-1794677,3384,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1451355.7,-1797000,3385,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1451306.4,-1801201,3386,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1451420.7,-1803653,3387,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1453082.7,-1805294,3388,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1453088.9,-1807078,3389,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1451438.9,-1811892,3390,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1449634.0,-1814141,3391,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1445848.3,-1813136,3392,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1443572.8,-1813345,3393,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1439529.8,-1814984,3394,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1436709.3,-1814308,3395,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1432110.3,-1813960,3396,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1429931.6,-1816715,3397,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1426229.6,-1816477,3398,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1424583.2,-1817486,3399,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1420839.7,-1815297,3400,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1415485.1,-1818475,3401,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1414170.0,-1815923,3402,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1410873.1,-1810816,3403,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1409477.3,-1807646,3404,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1408236.7,-1806554,3405,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1405625.7,-1807054,3406,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1405340.3,-1808682,3407,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1403134.3,-1809428,3408,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1399298.9,-1808387,3409,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1400833.2,-1804191,3410,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
-1404949.4,-1801273,3411,FALSE,1,02188.1,02188,AK,Alaska,Northwest Arctic Borough
